2020-10-23 15:39:57.325  INFO 14908 --- [main] com.wulianwang.iotl.IotlApplication      : Starting IotlApplication on liu with PID 14908 (E:\workplaceforidea\IOTL\target\classes started by Asus in E:\workplaceforidea\IOTL)
2020-10-23 15:39:57.331  INFO 14908 --- [main] com.wulianwang.iotl.IotlApplication      : No active profile set, falling back to default profiles: default
2020-10-23 15:39:59.243  INFO 14908 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8083 (http)
2020-10-23 15:39:59.250  INFO 14908 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2020-10-23 15:39:59.250  INFO 14908 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-10-23 15:39:59.732  INFO 14908 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2020-10-23 15:39:59.733  INFO 14908 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2297 ms
2020-10-23 15:47:52.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:53.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:54.072 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:55.033 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:56.014 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:57.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:58.018 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:59.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:48:00.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:48:01.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:48:02.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:48:03.020 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:48:04.019 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
